# DP | Time point in [s] | Count rate (background subtracted, negative rate clipped to 0)
IP LinLin
DP 7110140.134838 68.0
DP 7110140.27244 68.0
DP 7110140.410042 35.0
DP 7110140.547644 81.0
DP 7110140.685246 40.0
DP 7110140.822848 42.0
DP 7110140.96045 40.0
DP 7110141.098052 44.0
DP 7110141.235654 54.0
DP 7110141.373256 22.0
DP 7110141.510858 42.0
DP 7110141.64846 1.0
DP 7110141.786062 85.0
DP 7110141.923664 80.0
DP 7110142.061266 13.0
DP 7110142.198868 85.0
DP 7110142.33647 35.0
DP 7110142.474072 23.0
DP 7110142.611674 60.0
DP 7110142.749276 27.0
DP 7110142.886878 25.0
DP 7110143.02448 60.0
DP 7110143.162082 34.0
DP 7110143.299684 32.0
DP 7110143.437286 69.0
DP 7110143.574888 12.0
DP 7110143.71249 51.0
DP 7110143.850092 7.0
DP 7110143.987694 30.0
DP 7110144.125296 21.0
DP 7110144.262898 69.0
DP 7110144.4005 5.0
DP 7110144.538102 22.0
DP 7110144.675704 17.0
DP 7110144.813306 47.0
DP 7110144.950908 48.0
DP 7110145.08851 1.0
DP 7110145.226112 48.0
DP 7110145.363714 66.0
DP 7110145.501316 5.0
DP 7110145.638918 0.0
DP 7110145.77652 0.0
DP 7110145.914122 13.0
DP 7110146.051724 50.0
DP 7110146.189326 39.0
DP 7110146.326928 79.0
DP 7110146.46453 40.0
DP 7110146.602132 45.0
DP 7110146.739734 39.0
DP 7110146.877336 31.0
DP 7110147.014938 18.0
DP 7110147.15254 0.0
DP 7110147.290142 11.0
DP 7110147.427744 23.0
DP 7110147.565346 42.0
DP 7110147.702948 40.0
DP 7110147.84055 16.0
DP 7110147.978152 36.0
DP 7110148.115754 0.0
EN
