#flux : 0.059614805836099995 #/cm2/s
IP LinLin
DP 4000 1.46430756e-05
DP 6000 5.09388649e-06
DP 8000 2.38345275e-06
DP 10000 1.14733914e-06
DP 15000 5.8654585e-07
DP 20000 2.96705693e-07
DP 30000 1.9814888399999999e-07
DP 50000 1.5297572e-07
DP 60000 1.28621102e-07
DP 80000 1.0836212300000001e-07
DP 100000 8.233711100000001e-08
DP 150000 5.80099898e-08
DP 200000 3.3657045599999996e-08
DP 300000 1.6682729e-08
DP 400000 5.9193347299999994e-09
DP 700000 8.029953189999999e-10

