#Format: <DP> <Energy in keV> <Spectrum in ph cm^-2 s^-1 keV^-1>
#flux (100.0 - 10000.0 keV):  0.017293201590129727 ph/cm^2/s
#Pivot Energy = 1 GeV (Spectrum from 4FGL-DR3)


IP LINLIN
DP 5748.0 4.191e-09
DP 5801.0 4.095e-09
DP 5855.0 4.002e-09
DP 5909.0 3.911e-09
DP 5964.0 3.822e-09
DP 6019.0 3.7340000000000005e-09
DP 6075.0 3.649e-09
DP 6132.0 3.566e-09
DP 6188.0 3.4850000000000003e-09
DP 6246.0 3.405e-09
DP 6304.0 3.327e-09
DP 6362.0 3.252e-09
DP 6421.0 3.1769999999999997e-09
DP 6481.0 3.105e-09
DP 6541.0 3.034e-09
DP 6601.0 2.965e-09
DP 6663.0 2.897e-09
DP 6724.0 2.8310000000000003e-09
DP 6787.0 2.767e-09
DP 6850.0 2.7039999999999998e-09
DP 6913.0 2.6419999999999998e-09
DP 6977.0 2.582e-09
DP 7042.0 2.5229999999999997e-09
DP 7107.0 2.465e-09
DP 7173.0 2.4090000000000003e-09
DP 7240.0 2.354e-09
DP 7307.0 2.3e-09
DP 7375.0 2.248e-09
DP 7443.0 2.1969999999999998e-09
DP 7512.0 2.147e-09
DP 7582.0 2.098e-09
DP 7652.0 2.0499999999999997e-09
DP 7723.0 2.0030000000000002e-09
DP 7794.0 1.957e-09
DP 7867.0 1.9130000000000003e-09
DP 7940.0 1.869e-09
DP 8013.0 1.826e-09
DP 8087.999999999999 1.7850000000000001e-09
DP 8163.0 1.744e-09
DP 8238.0 1.704e-09
DP 8315.0 1.665e-09
DP 8392.0 1.627e-09
DP 8469.0 1.59e-09
DP 8548.0 1.554e-09
DP 8627.0 1.519e-09
DP 8707.0 1.4839999999999998e-09
DP 8788.0 1.4500000000000002e-09
DP 8869.0 1.417e-09
DP 8952.0 1.385e-09
DP 9035.0 1.353e-09
DP 9118.0 1.322e-09
DP 9203.0 1.292e-09
DP 9288.0 1.263e-09
DP 9374.0 1.2339999999999999e-09
DP 9461.0 1.206e-09
DP 9549.0 1.178e-09
DP 9638.0 1.151e-09
DP 9727.0 1.125e-09
DP 9817.0 1.099e-09
DP 9908.0 1.074e-09
DP 10000.0 1.0499999999999999e-09
EN
