#Format: <DP> <Energy in keV> <Spectrum in ph cm^-2 s^-1 keV^-1>
#flux (100.0 - 10000.0 keV): 0.00372 ph/cm^2/s


IP LINLIN

DP     1.00000e+02    3.99141e-05
DP     1.09854e+02    3.36509e-05
DP     1.20679e+02    2.82401e-05
DP     1.32571e+02    2.36741e-05
DP     1.45635e+02    1.98231e-05
DP     1.59986e+02    1.65772e-05
DP     1.75751e+02    1.38431e-05
DP     1.93070e+02    1.15421e-05
DP     2.12095e+02    9.60712e-06
DP     2.32995e+02    7.98156e-06
DP     2.55955e+02    6.61741e-06
DP     2.81177e+02    5.47401e-06
DP     3.08884e+02    4.51693e-06
DP     3.39322e+02    3.71703e-06
DP     3.72759e+02    3.04962e-06
DP     4.09492e+02    2.49381e-06
DP     4.49843e+02    2.03194e-06
DP     4.94171e+02    1.64904e-06
DP     5.42868e+02    1.33246e-06
DP     5.96362e+02    1.07150e-06
DP     6.55129e+02    8.57118e-07
DP     7.19686e+02    6.81671e-07
DP     7.90604e+02    5.38701e-07
DP     8.68511e+02    4.22751e-07
DP     9.54095e+02    3.29222e-07
DP     1.04811e+03    2.54232e-07
DP     1.15140e+03    1.94512e-07
DP     1.26486e+03    1.47314e-07
DP     1.38950e+03    1.10328e-07
DP     1.52642e+03    8.16196e-08
DP     1.67683e+03    5.95721e-08
DP     1.84207e+03    4.28405e-08
DP     2.02359e+03    3.03106e-08
DP     2.22300e+03    2.10653e-08
DP     2.44205e+03    1.43551e-08
DP     2.68270e+03    9.57348e-09
DP     2.94705e+03    6.23500e-09
DP     3.23746e+03    3.95630e-09
DP     3.55648e+03    2.43958e-09
DP     3.90694e+03    1.45777e-09
DP     4.29193e+03    8.41519e-10
DP     4.71487e+03    4.67697e-10
DP     5.17947e+03    3.21511e-10
DP     5.68987e+03    3.21511e-10
DP     6.25055e+03    3.21511e-10
DP     6.86649e+03    3.21511e-10
DP     7.54312e+03    3.21511e-10
DP     8.28643e+03    3.21511e-10
DP     9.10298e+03    3.21511e-10
DP     1.00000e+04    3.21511e-10
