IP LINLIN
DP 0.0 0.100391754
DP 0.003789548584825 0.12438779167655677
DP 0.011368645754475 0.2105778263403885
DP 0.018947742924125 0.21155723777739116
DP 0.026526840093775 0.4152790824916722
DP 0.034105937263425 0.8207639490462292
DP 0.041685034433075 1.0
DP 0.049264131602725 0.8334965008614412
DP 0.056843228772375 0.9402545819706838
DP 0.064422325942025 0.8795298540714538
DP 0.072001423111675 0.6953966443655809
DP 0.079580520281325 0.28991177781102406
DP 0.087159617450975 0.19000977989497758
DP 0.094738714620625 0.1684622204454753
DP 0.102317811790275 0.13614103362185498
DP 0.109896908959925 0.19686576152108498
DP 0.117476006129575 0.11753181005044938
DP 0.125055103299225 0.0
DP 0.132634200468875 0.04505384020592118
DP 0.140213297638525 0.18315379826887024
DP 0.147792394808175 0.07639571715962762
DP 0.151581943393 0.100391754
EN
