IP LINLIN
DP 750.0 0.0
DP 750.000000001 0.00019549548270281659
DP 760.0 0.0001909392398730707
DP 770.0 0.00018654165026979865
DP 780.0 0.0001822953357962697
DP 790.0 0.00017819334708763548
DP 800.0 0.0001742291336966727
DP 810.0 0.00017039651668737676
DP 820.0 0.00016668966341547151
DP 830.0 0.0001631030642975489
DP 840.0 0.00015963151139064194
DP 850.0 0.0001562700786218808
DP 860.0 0.0001530141035237534
DP 870.0 0.0001498591703446335
DP 880.0 0.0001468010944168532
DP 890.0 0.00014383590767586286
DP 900.0 0.00014095984523409755
DP 910.0 0.00013816933292219513
DP 920.0 0.00013546097571830065
DP 930.0 0.0001328315469934589
DP 940.0 0.00013027797850762206
DP 950.0 0.00012779735109668005
DP 960.0 0.0001253868859962108
DP 970.0 0.00012304393675242293
DP 980.0 0.00012076598167507608
DP 990.0 0.00011855061679105716
DP 1000.0 0.0001163955492608189
DP 1010.0 0.00011429859122307895
DP 1020.0 0.00011225765403607375
DP 1030.0 0.00011027074288628839
DP 1040.0 0.00010833595173797132
DP 1050.0 0.00010645145859891235
DP 1060.0 0.00010461552107993879
DP 1070.0 0.00010282647222738337
DP 1080.0 0.00010108271660941954
DP 1090.0 9.938272663865493e-05
DP 1100.0 9.772503911474466e-05
DP 1110.0 9.61082519720333e-05
DP 1120.0 9.45310212183799e-05
DP 1130.0 9.29920580523682e-05
DP 1140.0 9.14901261470613e-05
DP 1150.0 9.002403908934468e-05
DP 1160.0 8.859265796470362e-05
DP 1170.0 8.719488907802938e-05
DP 1180.0 8.582968180172419e-05
DP 1190.0 8.449602654300805e-05
DP 1200.0 8.319295282290318e-05
DP 1210.0 8.191952745990723e-05
DP 1220.0 8.06748528518549e-05
DP 1230.0 7.945806534992013e-05
DP 1240.0 7.826833371912918e-05
DP 1250.0 7.710485768013972e-05
DP 1260.0 7.596686652739763e-05
DP 1270.0 7.485361781911314e-05
DP 1280.0 7.376439613480247e-05
DP 1290.0 7.26985118964239e-05
DP 1300.0 7.16553002493983e-05
DP 1310.0 7.063412000004753e-05
DP 1320.0 6.963435260620888e-05
DP 1330.0 6.865540121799174e-05
DP 1340.0 6.769668976583814e-05
DP 1350.0 6.675766209322776e-05
DP 1360.0 6.583778113153666e-05
DP 1370.0 6.49365281147135e-05
DP 1380.0 6.405340183158395e-05
DP 1390.0 6.318791791372682e-05
DP 1400.0 6.233960815699437e-05
DP 1410.0 6.150801987486253e-05
DP 1420.0 6.069271528191089e-05
DP 1430.0 5.989327090583004e-05
DP 1440.0 5.9109277026452816e-05
DP 1450.0 5.8340337140392075e-05
DP 1460.0 5.758606744995368e-05
DP 1470.0 5.684609637506821e-05
DP 1480.0 5.612006408706058e-05
DP 1490.0 5.5407622063142486e-05
DP 1500.0 5.470843266057794e-05
DP 1510.0 5.402216870953117e-05
DP 1520.0 5.334851312366187e-05
DP 1530.0 5.2687158527586504e-05
DP 1540.0 5.2037806900371325e-05
DP 1550.0 5.1400169234271815e-05
DP 1560.0 5.0773965207973636e-05
DP 1570.0 5.0158922873633406e-05
DP 1580.0 4.95547783570538e-05
DP 1590.0 4.896127557036504e-05
DP 1600.0 4.837816593661699e-05
DP 1610.0 4.7805208125719784e-05
DP 1620.0 4.724216780119857e-05
DP 1630.0 4.668881737725809e-05
DP 1640.0 4.61449357856777e-05
DP 1650.0 4.56103082520838e-05
DP 1660.0 4.508472608116872e-05
DP 1670.0 4.456798645044856e-05
DP 1680.0 4.4059892212172354e-05
DP 1690.0 4.356025170301538e-05
DP 1700.0 4.306887856120737e-05
DP 1710.0 4.25855915507648e-05
DP 1720.0 4.211021439251181e-05
DP 1730.0 4.164257560159132e-05
DP 1740.0 4.1182508331181266e-05
DP 1750.0 4.0729850222146535e-05
DP 1760.0 4.028444325836851e-05
DP 1770.0 3.9846133627508206e-05
DP 1780.0 3.941477158697016e-05
DP 1790.0 3.899021133484519e-05
DP 1800.0 3.857231088562128e-05
DP 1810.0 3.8160931950461485e-05
DP 1820.0 3.775593982185753e-05
DP 1830.0 3.735720326247654e-05
DP 1840.0 3.696459439802701e-05
DP 1850.0 3.657798861397829e-05
DP 1860.0 3.619726445597545e-05
DP 1870.0 3.58223035337984e-05
DP 1880.0 3.545299042872191e-05
DP 1890.0 3.508921260413849e-05
DP 1900.0 3.473086031931352e-05
DP 1910.0 3.437782654614706e-05
DP 1920.0 3.4030006888822986e-05
DP 1930.0 3.3687299506231005e-05
DP 1940.0 3.334960503705248e-05
DP 1950.0 3.3016826527405535e-05
DP 1960.0 3.2688869360950066e-05
DP 1970.0 3.236564119135666e-05
DP 1980.0 3.204705187704878e-05
DP 1990.0 3.1733013418130454e-05
DP 2000.0 3.142343989541628e-05
DP 2010.0 3.111824741148357e-05
DP 2020.0 3.081735403367016e-05
DP 2030.0 3.0520679738944716e-05
DP 2040.0 3.0228146360579336e-05
DP 2050.0 2.993967753655684e-05
DP 2060.0 2.9655198659649108e-05
DP 2070.0 2.937463682910392e-05
DP 2080.0 2.9097920803881768e-05
DP 2090.0 2.8824980957385373e-05
DP 2100.0 2.8555749233628122e-05
DP 2110.0 2.8290159104788723e-05
DP 2120.0 2.8028145530102255e-05
DP 2130.0 2.7769644916039678e-05
DP 2140.0 2.751459507772962e-05
DP 2150.0 2.726293520157822e-05
DP 2160.0 2.7014605809044632e-05
DP 2170.0 2.676954872153123e-05
DP 2180.0 2.6527707026349815e-05
DP 2190.0 2.6289025043725542e-05
DP 2200.0 2.6053448294803138e-05
DP 2210.0 2.582092347062014e-05
DP 2220.0 2.5591398402014076e-05
DP 2230.0 2.5364822030431432e-05
DP 2240.0 2.514114437960766e-05
DP 2250.0 2.4920316528088315e-05
DP 2260.0 2.4702290582563133e-05
DP 2270.0 2.4487019651985373e-05
DP 2280.0 2.4274457822450156e-05
DP 2290.0 2.406456013280634e-05
DP 2300.0 2.3857282550977507e-05
DP 2310.0 2.365258195096849e-05
DP 2320.0 2.3450416090534963e-05
DP 2330.0 2.325074358949403e-05
DP 2340.0 2.3053523908654955e-05
DP 2350.0 2.285871732934977e-05
DP 2360.0 2.2666284933544355e-05
DP 2370.0 2.2476188584511024e-05
DP 2380.0 2.2288390908044674e-05
DP 2390.0 2.210285527420501e-05
DP 2400.0 2.1919545779567988e-05
DP 2410.0 2.1738427229970423e-05
DP 2420.0 2.1559465123731846e-05
DP 2430.0 2.1382625635338847e-05
DP 2440.0 2.1207875599577143e-05
DP 2450.0 2.103518249609748e-05
DP 2460.0 2.0864514434401736e-05
DP 2470.0 2.0695840139236237e-05
DP 2480.0 2.0529128936379632e-05
DP 2490.0 2.0364350738813298e-05
DP 2500.0 2.0201476033262226e-05
DP 2510.0 2.0040475867095465e-05
DP 2520.0 1.9881321835574753e-05
DP 2530.0 1.972398606944118e-05
DP 2540.0 1.956844122282928e-05
DP 2550.0 1.9414660461498918e-05
DP 2560.0 1.926261745137542e-05
DP 2570.0 1.9112286347388698e-05
DP 2580.0 1.896364178260237e-05
DP 2590.0 1.8816658857624505e-05
DP 2600.0 1.8671313130291398e-05
DP 2610.0 1.8527580605616615e-05
DP 2620.0 1.83854377259973e-05
DP 2630.0 1.8244861361670284e-05
DP 2640.0 1.810582880141087e-05
DP 2650.0 1.7968317743467034e-05
DP 2660.0 1.7832306286722416e-05
DP 2670.0 1.7697772922081373e-05
DP 2680.0 1.756469652406987e-05
DP 2690.0 1.7433056342645936e-05
DP 2700.0 1.7302831995213716e-05
DP 2710.0 1.71740034588354e-05
DP 2720.0 1.7046551062635413e-05
DP 2730.0 1.6920455480391438e-05
DP 2740.0 1.6795697723307e-05
DP 2750.0 1.6672259132960667e-05
DP 2760.0 1.655012137442667e-05
DP 2770.0 1.642926642956255e-05
DP 2780.0 1.630967659045886e-05
DP 2790.0 1.6191334453046707e-05
DP 2800.0 1.607422291085866e-05
DP 2810.0 1.5958325148938846e-05
DP 2820.0 1.5843624637898223e-05
DP 2830.0 1.573010512811098e-05
DP 2840.0 1.561775064404836e-05
DP 2850.0 1.5506545478746055e-05
DP 2860.0 1.5396474188401757e-05
DP 2870.0 1.5287521587099156e-05
DP 2880.0 1.5179672741655206e-05
DP 2890.0 1.5072912966587225e-05
DP 2900.0 1.4967227819196775e-05
DP 2910.0 1.4862603094767092e-05
DP 2920.0 1.475902482187122e-05
DP 2930.0 1.4656479257787798e-05
DP 2940.0 1.4554952884021811e-05
DP 2950.0 1.4454432401927414e-05
DP 2960.0 1.4354904728430376e-05
DP 2970.0 1.4256356991847298e-05
DP 2980.0 1.4158776527799403e-05
DP 2990.0 1.406215087521813e-05
DP 3000.0 1.3966467772440553e-05
DP 3010.0 1.3871715153391904e-05
DP 3020.0 1.3777881143853388e-05
DP 3030.0 1.3684954057812761e-05
DP 3040.0 1.3592922393895876e-05
DP 3050.0 1.3501774831876925e-05
DP 3060.0 1.3411500229265507e-05
DP 3070.0 1.332208761796856e-05
DP 3080.0 1.3233526201025319e-05
DP 3090.0 1.3145805349413436e-05
DP 3100.0 1.3058914598924445e-05
DP 3110.0 1.2972843647107035e-05
DP 3120.0 1.2887582350276222e-05
DP 3130.0 1.2803120720586946e-05
DP 3140.0 1.2719448923170494e-05
DP 3150.0 1.2636557273332156e-05
DP 3160.0 1.255443623380865e-05
DP 3170.0 1.2473076412083897e-05
DP 3180.0 1.2392468557761639e-05
DP 3190.0 1.2312603559993652e-05
DP 3200.0 1.2233472444962068e-05
DP 3210.0 1.2155066373414644e-05
DP 3220.0 1.2077376638251601e-05
DP 3230.0 1.2000394662162873e-05
DP 3240.0 1.1924111995314527e-05
DP 3250.0 1.1848520313083172e-05
DP 3260.0 1.1773611413837296e-05
DP 3270.0 1.169937721676433e-05
DP 3280.0 1.1625809759742419e-05
DP 3290.0 1.1552901197255844e-05
DP 3300.0 1.1480643798353031e-05
DP 3310.0 1.1409029944646262e-05
DP 3320.0 1.1338052128351942e-05
DP 3330.0 1.1267702950370675e-05
DP 3340.0 1.119797511840611e-05
DP 3350.0 1.1128861445121629e-05
DP 3360.0 1.1060354846334192e-05
DP 3370.0 1.0992448339244235e-05
DP 3380.0 1.0925135040701026e-05
DP 3390.0 1.0858408165502484e-05
DP 3400.0 1.0792261024728849e-05
DP 3410.0 1.0726687024109293e-05
DP 3420.0 1.0661679662420806e-05
DP 3430.0 1.0597232529918593e-05
DP 3440.0 1.053333930679733e-05
DP 3450.0 1.0469993761682517e-05
DP 3460.0 1.0407189750151281e-05
DP 3470.0 1.0344921213281985e-05
DP 3480.0 1.0283182176232055e-05
DP 3490.0 1.0221966746843217e-05
DP 3500.0 1.0161269114273805e-05
DP 3510.0 1.0101083547657286e-05
DP 3520.0 1.004140439478663e-05
DP 3530.0 9.982226080823791e-06
DP 3540.0 9.923543107033928e-06
DP 3550.0 9.865350049543608e-06
DP 3560.0 9.80764155812272e-06
DP 3570.0 9.750412354989347e-06
DP 3580.0 9.693657233637292e-06
DP 3590.0 9.637371057685647e-06
DP 3600.0 9.58154875974997e-06
DP 3610.0 9.52618534033465e-06
DP 3620.0 9.471275866745896e-06
DP 3630.0 9.416815472025082e-06
DP 3640.0 9.362799353901799e-06
DP 3650.0 9.309222773766423e-06
DP 3660.0 9.25608105566158e-06
DP 3670.0 9.203369585292271e-06
DP 3680.0 9.151083809054165e-06
DP 3690.0 9.09921923307975e-06
DP 3700.0 9.047771422301843e-06
DP 3710.0 8.996735999534313e-06
DP 3720.0 8.946108644569399e-06
DP 3730.0 8.895885093291517e-06
DP 3740.0 8.846061136807044e-06
DP 3750.0 8.79663262058982e-06
DP 3760.0 8.747595443642062e-06
DP 3770.0 8.698945557670338e-06
DP 3780.0 8.650678966276262e-06
DP 3790.0 8.60279172416174e-06
DP 3800.0 8.555279936348262e-06
DP 3810.0 8.508139757410194e-06
DP 3820.0 8.461367390721562e-06
DP 3830.0 8.414959087716223e-06
DP 3840.0 8.368911147161057e-06
DP 3850.0 8.323219914441973e-06
DP 3860.0 8.277881780862409e-06
DP 3870.0 8.232893182954154e-06
DP 3880.0 8.188250601800181e-06
DP 3890.0 8.143950562369286e-06
DP 3900.0 8.09998963286229e-06
DP 3910.0 8.056364424069572e-06
DP 3920.0 8.01307158873971e-06
DP 3930.0 7.970107820959006e-06
DP 3940.0 7.92746985554171e-06
DP 3950.0 7.885154467430664e-06
DP 3960.0 7.843158471108277e-06
DP 3970.0 7.801478720017475e-06
DP 3980.0 7.760112105992602e-06
DP 3990.0 7.719055558699919e-06
DP 4000.0 7.678306045087642e-06
DP 4010.0 7.637860568845258e-06
DP 4020.0 7.597716169871958e-06
DP 4030.0 7.557869923754039e-06
DP 4040.0 7.518318941251069e-06
DP 4050.0 7.479060367790642e-06
DP 4060.0 7.440091382971623e-06
DP 4070.0 7.401409200075608e-06
DP 4080.0 7.3630110655865765e-06
DP 4090.0 7.324894258718457e-06
DP 4100.0 7.287056090950555e-06
DP 4110.0 7.249493905570638e-06
DP 4120.0 7.212205077225518e-06
