#Format: <DP> <Energy in keV> <Spectrum in ph cm^-2 s^-1 keV^-1>
#flux (100.0 - 10000.0 keV): 0.08633295828868433 ph/cm^2/s


IP LOGLOG

DP  100.0  0.0019918314264753163
DP  109.85411419875584  0.0015345630912192358
DP  120.67926406393289  0.0011593057440173198
DP  132.57113655901094  0.0008367222850186642
DP  145.63484775012444  0.0006087557885098004
DP  159.98587196060572  0.0004564359490167811
DP  175.7510624854791  0.00033497122863702
DP  193.06977288832496  0.00022455775396573277
DP  212.09508879201903  0.00016758469624020373
DP  232.99518105153717  0.00011775837120660878
DP  255.95479226995357  7.888358097288278e-05
DP  281.1768697974231  6.170427270778813e-05
DP  308.88435964774817  4.140687268790538e-05
DP  339.32217718953297  2.758621873829409e-05
DP  372.7593720314938  1.8769523976962164e-05
DP  409.49150623804235  0.0
DP  449.8432668969444  0.0
DP  494.1713361323833  0.0
DP  542.867543932386  0.0
DP  596.3623316594643  0.0
DP  655.1285568595509  0.0
DP  719.6856730011522  0.0
DP  790.6043210907702  0.0
DP  868.511373751352  0.0
DP  954.0954763499944  0.0
DP  1048.1131341546852  0.0
DP  1151.395399326447  0.0
DP  1264.8552168552958  0.0
DP  1389.4954943731375  0.0
DP  1526.4179671752333  0.0
DP  1676.8329368110067  0.0
DP  1842.0699693267163  0.0
DP  2023.5896477251556  0.0
DP  2222.9964825261955  0.0
DP  2442.05309454865  0.0
DP  2682.6957952797247  0.0
DP  2947.0517025518097  0.0
DP  3237.457542817643  0.0
DP  3556.4803062231285  0.0
DP  3906.939937054613  0.0
DP  4291.934260128778  0.0
DP  4714.8663634573895  0.0
DP  5179.474679231213  0.0
DP  5689.866029018293  0.0
DP  6250.55192527397  0.0
DP  6866.488450042998  0.0
DP  7543.120063354615  0.0
DP  8286.427728546843  0.0
DP  9102.981779915217  0.0
DP  10000.0  0.0
EN
