IP LINLIN
DP 1000.0 0.0
DP 1000.000000001 4.327346195456079e-06
DP 1010.0 4.233646753685059e-06
DP 1020.0 4.142869593212421e-06
DP 1030.0 4.054896249033423e-06
DP 1040.0 3.969614145074721e-06
DP 1050.0 3.886916248465716e-06
DP 1060.0 3.8067007471594414e-06
DP 1070.0 3.7288707491236953e-06
DP 1080.0 3.653334001473878e-06
DP 1090.0 3.5800026280556478e-06
DP 1100.0 3.5087928841096207e-06
DP 1110.0 3.4396249267630798e-06
DP 1120.0 3.3724226001961855e-06
DP 1130.0 3.307113234423523e-06
DP 1140.0 3.2436274567168273e-06
DP 1150.0 3.181899014772263e-06
DP 1160.0 3.1218646107963718e-06
DP 1170.0 3.063463745749397e-06
DP 1180.0 3.006638573043761e-06
DP 1190.0 2.9513337610494676e-06
DP 1200.0 2.8974963638076656e-06
DP 1210.0 2.8450756993988857e-06
DP 1220.0 2.794023235454018e-06
DP 1230.0 2.7442924813341853e-06
DP 1240.0 2.6958388865406504e-06
DP 1250.0 2.6486197449480492e-06
DP 1260.0 2.6025941044837897e-06
DP 1270.0 2.5577226819036432e-06
DP 1280.0 2.5139677823386038e-06
DP 1290.0 2.4712932233111373e-06
DP 1300.0 2.429664262940224e-06
DP 1310.0 2.3890475320741984e-06
DP 1320.0 2.3494109701085105e-06
DP 1330.0 2.310723764262243e-06
DP 1340.0 2.27295629210269e-06
DP 1350.0 2.2360800671215885e-06
DP 1360.0 2.2000676871798214e-06
DP 1370.0 2.1648927856496618e-06
DP 1380.0 2.1305299850949727e-06
DP 1390.0 2.0969548533402883e-06
DP 1400.0 2.064143861789465e-06
DP 1410.0 2.0320743458636293e-06
DP 1420.0 2.000724467436575e-06
DP 1430.0 1.9700731791535334e-06
DP 1440.0 1.940100190526542e-06
DP 1450.0 1.9107859357063428e-06
DP 1460.0 1.8821115428370465e-06
DP 1470.0 1.8540588049056345e-06
DP 1480.0 1.8266101520038116e-06
DP 1490.0 1.7997486249248025e-06
DP 1500.0 1.7734578500224024e-06
DP 1510.0 1.747722015264016e-06
DP 1520.0 1.7225258474135258e-06
DP 1530.0 1.6978545902836714e-06
DP 1540.0 1.6736939840012245e-06
DP 1550.0 1.650030245231578e-06
DP 1560.0 1.6268500483125222e-06
DP 1570.0 1.604140507249897e-06
DP 1580.0 1.5818891585305663e-06
DP 1590.0 1.5600839447107221e-06
DP 1600.0 1.538713198739929e-06
DP 1610.0 1.5177656289835833e-06
DP 1620.0 1.4972303049085604e-06
DP 1630.0 1.4770966433988164e-06
DP 1640.0 1.4573543956695574e-06
DP 1650.0 1.4379936347503423e-06
DP 1660.0 1.4190047435091145e-06
DP 1670.0 1.4003784031906996e-06
DP 1680.0 1.3821055824447478e-06
DP 1690.0 1.3641775268194572e-06
DP 1700.0 1.3465857486986924e-06
DP 1710.0 1.3293220176613073e-06
DP 1720.0 1.3123783512426195e-06
DP 1730.0 1.2957470060790375e-06
DP 1740.0 1.2794204694178484e-06
DP 1750.0 1.2633914509751136e-06
DP 1760.0 1.2476528751255101e-06
DP 1770.0 1.232197873408793e-06
DP 1780.0 1.2170197773383374e-06
DP 1790.0 1.2021121114979765e-06
DP 1800.0 1.1874685869140386e-06
DP 1810.0 1.1730830946901613e-06
DP 1820.0 1.1589496998930806e-06
DP 1830.0 1.1450626356781883e-06
DP 1840.0 1.1314162976442058e-06
DP 1850.0 1.1180052384068512e-06
DP 1860.0 1.104824162381878e-06
DP 1870.0 1.0918679207683361e-06
DP 1880.0 1.079131506723343e-06
DP 1890.0 1.066610050720091e-06
DP 1900.0 1.0542988160812014e-06
DP 1910.0 1.0421931946799259e-06
DP 1920.0 1.0302887028020445e-06
DP 1930.0 1.0185809771616594e-06
DP 1940.0 1.0070657710643939e-06
DP 1950.0 9.957389507118229e-07
DP 1960.0 9.845964916412403e-07
DP 1970.0 9.736344752951496e-07
DP 1980.0 9.628490857151194e-07
DP 1990.0 9.522366063548976e-07
DP 2000.0 9.417934170079071e-07
DP 2010.0 9.315159908444726e-07
DP 2020.0 9.214008915543337e-07
DP 2030.0 9.114447705902105e-07
DP 2040.0 9.016443645083644e-07
DP 2050.0 8.919964924022912e-07
DP 2060.0 8.824980534258469e-07
DP 2070.0 8.731460244022763e-07
DP 2080.0 8.639374575157651e-07
DP 2090.0 8.54869478082289e-07
DP 2100.0 8.459392823966717e-07
DP 2110.0 8.371441356528977e-07
DP 2120.0 8.284813699348569e-07
DP 2130.0 8.199483822748142e-07
DP 2140.0 8.115426327770182e-07
DP 2150.0 8.03261642803972e-07
DP 2160.0 7.951029932229919e-07
DP 2170.0 7.87064322710784e-07
DP 2180.0 7.791433261138621e-07
DP 2190.0 7.713377528627206e-07
DP 2200.0 7.636454054377655e-07
DP 2210.0 7.560641378850885e-07
DP 2220.0 7.485918543802471e-07
DP 2230.0 7.412265078382901e-07
DP 2240.0 7.339660985683421e-07
DP 2250.0 7.268086729711255e-07
DP 2260.0 7.197523222778662e-07
DP 2270.0 7.127951813290934e-07
DP 2280.0 7.05935427391902e-07
DP 2290.0 6.991712790143029e-07
DP 2300.0 6.925009949153439e-07
DP 2310.0 6.859228729097339e-07
DP 2320.0 6.79435248865754e-07
DP 2330.0 6.730364956952881e-07
DP 2340.0 6.667250223748479e-07
DP 2350.0 6.604992729965172e-07
DP 2360.0 6.54357725847775e-07
DP 2370.0 6.482988925192037e-07
DP 2380.0 6.423213170391207e-07
DP 2390.0 6.364235750342165e-07
DP 2400.0 6.306042729153087e-07
DP 2410.0 6.248620470873621e-07
DP 2420.0 6.191955631829534e-07
DP 2430.0 6.136035153183925e-07
DP 2440.0 6.080846253717386e-07
DP 2450.0 6.026376422819843e-07
DP 2460.0 5.972613413686982e-07
DP 2470.0 5.919545236714542e-07
DP 2480.0 5.867160153083898e-07
DP 2490.0 5.815446668532685e-07
DP 2500.0 5.764393527304403e-07
DP 2510.0 5.713989706271138e-07
DP 2520.0 5.664224409223836e-07
DP 2530.0 5.615087061324658e-07
DP 2540.0 5.566567303716224e-07
DP 2550.0 5.51865498828271e-07
DP 2560.0 5.471340172557948e-07
DP 2570.0 5.424613114775824e-07
DP 2580.0 5.378464269058511e-07
DP 2590.0 5.332884280738132e-07
