#Format: <DP> <Energy in keV> <Spectrum in ph cm^-2 s^-1 keV^-1>
#flux (100.0 - 10000.0 keV):  0.0005535336768481181 ph/cm^2/s
#Pivot Energy = 1 GeV (Spectrum from 4FGL-DR3)


IP LINLIN
DP 257.0 8.000000000000001e-07
DP 258.0 8.000000000000001e-07
DP 260.0 7.900000000000001e-07
DP 261.0 7.900000000000001e-07
DP 262.0 7.799999999999999e-07
DP 263.0 7.699999999999999e-07
DP 264.0 7.699999999999999e-07
DP 266.0 7.6e-07
DP 267.0 7.6e-07
DP 268.0 7.5e-07
DP 269.0 7.5e-07
DP 271.0 7.4e-07
DP 272.0 7.3e-07
DP 273.0 7.3e-07
DP 274.0 7.200000000000001e-07
DP 276.0 7.200000000000001e-07
DP 277.0 7.1e-07
DP 278.0 7.1e-07
DP 280.0 7e-07
DP 281.0 7e-07
DP 282.0 6.9e-07
DP 283.0 6.9e-07
DP 285.0 6.800000000000001e-07
DP 286.0 6.800000000000001e-07
DP 287.0 6.7e-07
DP 289.0 6.7e-07
DP 290.0 6.6e-07
DP 291.0 6.6e-07
DP 293.0 6.499999999999999e-07
DP 294.0 6.499999999999999e-07
DP 295.0 6.4e-07
DP 297.0 6.4e-07
DP 298.0 6.3e-07
DP 300.0 6.3e-07
DP 301.0 6.2e-07
DP 302.0 6.2e-07
DP 304.0 6.2e-07
DP 305.0 6.1e-07
DP 307.0 6.1e-07
DP 308.0 6e-07
DP 309.0 6e-07
DP 311.0 5.900000000000001e-07
DP 312.0 5.900000000000001e-07
DP 314.0 5.8e-07
DP 315.0 5.8e-07
DP 317.0 5.8e-07
DP 318.0 5.699999999999999e-07
DP 320.0 5.699999999999999e-07
DP 321.0 5.599999999999999e-07
DP 322.0 5.599999999999999e-07
DP 324.0 5.599999999999999e-07
DP 325.0 5.5e-07
DP 327.0 5.5e-07
DP 328.0 5.4e-07
DP 330.0 5.4e-07
DP 332.0 5.4e-07
DP 333.0 5.3e-07
DP 335.0 5.3e-07
DP 336.0 5.2e-07
