#Format: <DP> <Energy in keV> <Spectrum in ph cm^-2 s^-1 keV^-1>
#flux (100.0 - 10000.0 keV):  0.0005535336768481181 ph/cm^2/s
#Pivot Energy = 1 GeV (Spectrum from 4FGL-DR3)


IP LINLIN
DP 8.870 1.4e-06
DP 8.911 1.4e-06
DP 8.953 1.4e-06
DP 8.994 1.4e-06
DP 9.036 1.4e-06
DP 9.077 1.3e-06
DP 9.119 1.3e-06
DP 9.161 1.3e-06
DP 9.204 1.3e-06
DP 9.246 1.3e-06
DP 9.289 1.3e-06
DP 9.332 1.2e-06
DP 9.375 1.2e-06
DP 9.418 1.2e-06
DP 9.462 1.2e-06
DP 9.506 1.2e-06
DP 9.549 1.2e-06
DP 9.594 1.2e-06
DP 9.638 1.2e-06
DP 9.682 1.1e-06
DP 9.727 1.1e-06
DP 9.772 1.1e-06
DP 9.817 1.1e-06
DP 9.863 1.1e-06
DP 9.908 1.1e-06
DP 9.954 1.1e-06
DP 10.000 1.0e-06
EN

















































